Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Cow,Holstein,10.0,Male,471.7,Swollen_Udder,Vomiting,Dehydration,Diarrhea,2,No,Yes,Yes,No,No,No,No,No,No,40.1°C,80,Gastrointestinal Infection
Dog,Labrador,4.8,Female,41.4,Fever,Lethargy,Nasal_Discharge,Vomiting,5,No,Yes,No,No,No,No,No,Yes,No,40.3°C,118,Canine Hepatitis
Dog,Bulldog,3.9,Male,37.0,Vomiting,Dehydration,Diarrhea,None,4,No,Yes,Yes,No,No,No,No,No,No,39.7°C,133,Canine Parvovirus Variant
Cow,Holstein,7.0,Male,365.5,Fever,Nasal_Discharge,Coughing,Labored_Breathing,2,No,No,No,Yes,No,No,No,Yes,No,39.4°C,59,Bovine Respiratory Syncytial Virus
Dog,Beagle,7.2,Male,45.5,Vomiting,Fever,Nasal_Discharge,Lethargy,2,No,Yes,No,No,No,No,No,Yes,No,39.2°C,111,Canine Hepatitis
Cow,Jersey,0.1,Female,529.6,Coughing,Nasal_Discharge,Eye_Discharge,None,2,No,No,No,Yes,No,No,No,Yes,Yes,39.3°C,78,Respiratory Disease
Cow,Holstein,4.1,Female,449.1,Nasal_Discharge,Appetite_Loss,Fever,Diarrhea,4,Yes,No,Yes,No,Yes,No,No,Yes,No,39.7°C,76,Bovine Viral Diarrhea
Dog,Poodle,5.2,Male,34.4,Nasal_Discharge,Vomiting,Fever,Lethargy,2,No,Yes,No,No,No,No,No,Yes,No,39.7°C,122,Canine Hepatitis
Dog,Beagle,5.2,Female,2.9,Skin_Lesions,Coughing,Nasal_Discharge,Eye_Discharge,8,No,No,No,Yes,No,No,Yes,Yes,Yes,40.0°C,128,Canine Distemper
Cow,Angus,4.1,Female,546.9,Coughing,Nasal_Discharge,Labored_Breathing,Fever,3,No,No,No,Yes,No,No,No,Yes,No,39.7°C,72,Bovine Respiratory Syncytial Virus
Dog,Poodle,4.3,Female,38.6,Lethargy,Dehydration,Diarrhea,Vomiting,10,No,Yes,Yes,No,No,No,No,No,No,40.2°C,103,Gastroenteritis
Cow,Friesian,7.5,Female,495.5,Diarrhea,Nasal_Discharge,Appetite_Loss,Fever,4,Yes,No,Yes,No,No,No,No,Yes,No,39.4°C,70,Bovine Viral Diarrhea
Cow,Friesian,0.1,Female,274.1,Fever,Coughing,Weight_Loss,Lethargy,5,No,No,No,Yes,No,No,No,No,No,39.1°C,67,Bovine Tuberculosis
Dog,Bulldog,3.9,Female,27.6,Itching,Hair_Loss,Skin_Lesions,None,1,No,No,No,No,No,No,Yes,No,No,38.2°C,91,Skin Infection
Cow,Friesian,5.4,Male,434.7,Diarrhea,Weight_Loss,Lethargy,Fever,3,No,No,Yes,No,No,No,No,No,No,38.4°C,68,Bovine Coccidiosis
Cow,Friesian,3.9,Male,536.3,Coughing,Labored_Breathing,Nasal_Discharge,Fever,2,No,No,No,Yes,No,No,No,Yes,No,39.5°C,72,Bovine Respiratory Syncytial Virus
Dog,Bulldog,9.5,Male,33.4,Lethargy,Vomiting,Diarrhea,Appetite_Loss,5,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,145,Parvovirus
Dog,Labrador,4.8,Male,38.4,Lethargy,Swelling,Lameness,Pain,1,No,No,No,No,No,Yes,No,No,No,38.7°C,86,Arthritis
Dog,Mixed,3.3,Female,35.9,Fever,Swelling,Vomiting,Diarrhea,2,No,Yes,Yes,No,No,No,No,No,No,40.1°C,116,Salmonella Variant
Dog,Bulldog,8.0,Male,26.2,Fever,Appetite_Loss,Lethargy,Lameness,5,Yes,No,No,No,No,Yes,No,No,No,38.9°C,110,Lyme Disease
Dog,Labrador,0.1,Male,16.9,Skin_Lesions,Itching,Hair_Loss,Drooling,2,No,No,No,No,No,No,Yes,No,No,38.6°C,97,Skin Infection
Cow,Angus,0.3,Female,360.7,Nasal_Discharge,Coughing,Fever,Eye_Discharge,3,No,No,No,Yes,No,No,No,Yes,Yes,39.9°C,79,Respiratory Disease
Cow,Mixed,0.7,Male,422.2,Lethargy,Weight_Loss,Diarrhea,Decreased_Milk,5,No,No,Yes,No,No,No,No,No,No,38.9°C,63,Parasitic Infection
Cow,Friesian,2.3,Male,392.6,Fever,Diarrhea,Weight_Loss,Lethargy,1,No,No,Yes,No,No,No,No,No,No,39.6°C,64,Bovine Coccidiosis
Dog,Poodle,5.4,Male,6.4,Jaundice,Lethargy,Vomiting,Fever,2,No,Yes,No,No,No,No,No,No,No,40.6°C,108,Canine Leptospirosis
Dog,Labrador,2.5,Female,17.9,Appetite_Loss,Vomiting,Diarrhea,Lethargy,2,Yes,Yes,Yes,No,No,No,No,No,No,39.1°C,114,Gastroenteritis
Dog,Labrador,5.8,Male,20.7,Lethargy,Vomiting,Appetite_Loss,Diarrhea,5,Yes,Yes,Yes,No,No,No,No,No,No,40.2°C,147,Parvovirus
Cow,Friesian,6.5,Female,470.8,Labored_Breathing,Nasal_Discharge,Coughing,Fever,2,No,No,No,Yes,No,No,No,Yes,No,39.6°C,68,Bovine Respiratory Syncytial Virus
Dog,Beagle,6.2,Female,24.4,Fever,Appetite_Loss,Lethargy,Vomiting,3,Yes,Yes,No,No,No,No,No,No,No,39.8°C,131,Parvovirus
Dog,Bulldog,7.9,Male,33.7,Drooling,Weight_Loss,Appetite_Loss,Diarrhea,3,Yes,No,Yes,No,No,No,No,No,No,38.3°C,96,Parasitic Gastroenteritis
Dog,German Shepherd,6.2,Male,22.0,Appetite_Loss,Lethargy,Lethargy,Fever,15,Yes,No,No,No,No,No,No,No,No,40.2°C,94,Tick-Borne Disease
Dog,Bulldog,7.7,Female,28.4,Lethargy,Lameness,Appetite_Loss,Fever,2,Yes,No,No,No,No,Yes,No,No,No,39.7°C,103,Lyme Disease
Dog,Bulldog,6.3,Female,24.6,Fever,Lethargy,Vomiting,Appetite_Loss,4,Yes,Yes,No,No,No,No,No,No,No,40.2°C,114,Canine Leptospirosis
Dog,Bulldog,5.1,Female,20.4,Vomiting,Fever,Diarrhea,None,3,No,Yes,Yes,No,No,No,No,No,No,39.7°C,113,Salmonella Variant
Dog,Beagle,7.0,Female,29.9,Skin_Lesions,Itching,Lethargy,Hair_Loss,5,No,No,No,No,No,No,Yes,No,No,37.9°C,114,Skin Infection
Dog,German Shepherd,12.1,Male,44.0,Vomiting,Dehydration,Diarrhea,None,9,No,Yes,Yes,No,No,No,No,No,No,39.9°C,126,Canine Parvovirus Variant
Dog,Mixed,6.8,Female,24.1,Vomiting,Diarrhea,Appetite_Loss,Lethargy,3,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,128,Parvovirus
Dog,Mixed,4.8,Male,36.5,Fever,Lethargy,Jaundice,Appetite_Loss,3,Yes,No,No,No,No,No,No,No,No,40.6°C,114,Canine Leptospirosis
Dog,Bulldog,7.1,Male,33.4,Diarrhea,Lethargy,Appetite_Loss,Vomiting,2,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,118,Gastroenteritis
Dog,German Shepherd,0.1,Male,34.0,Vomiting,Dehydration,Diarrhea,None,1,No,Yes,Yes,No,No,No,No,No,No,39.8°C,130,Canine Parvovirus Variant
Cow,Mixed,3.7,Female,467.4,Lethargy,Dehydration,Diarrhea,Fever,2,No,No,Yes,No,No,No,No,No,No,39.4°C,83,Salmonellosis
Cow,Friesian,9.2,Male,300.9,Lethargy,Fever,Coughing,Weight_Loss,26,No,No,No,Yes,No,No,No,No,No,38.7°C,69,Bovine Tuberculosis
Dog,Labrador,10.2,Female,23.8,Lethargy,Nasal_Discharge,Coughing,Eye_Discharge,2,No,No,No,Yes,No,No,No,Yes,Yes,39.8°C,106,Kennel Cough
Cow,Friesian,7.5,Female,409.1,Lethargy,Fever,Weight_Loss,Diarrhea,2,No,No,Yes,No,No,No,No,No,No,39.3°C,66,Bovine Coccidiosis
Cow,Hereford,8.3,Female,361.3,Weight_Loss,Decreased_Milk,Diarrhea,Lethargy,1,No,No,Yes,No,No,No,No,No,No,38.6°C,68,Parasitic Infection
Dog,Mixed,4.2,Female,18.2,Lameness,Swelling,Lethargy,Pain,1,No,No,No,No,No,Yes,No,No,No,38.3°C,104,Arthritis
Dog,Bulldog,5.8,Female,47.7,Vomiting,Fever,Diarrhea,None,7,No,Yes,Yes,No,No,No,No,No,No,39.6°C,111,Salmonella Variant
Dog,German Shepherd,4.9,Male,22.7,Dehydration,Weight_Loss,Appetite_Loss,Diarrhea,1,Yes,No,Yes,No,No,No,No,No,No,38.2°C,91,Parasitic Gastroenteritis
Dog,Poodle,2.6,Female,47.5,Skin_Lesions,Coughing,Nasal_Discharge,Eye_Discharge,4,No,No,No,Yes,No,No,Yes,Yes,Yes,40.1°C,120,Canine Distemper
Cow,Angus,4.1,Male,526.4,Weight_Loss,Fever,Lethargy,Anemia,2,No,No,No,No,No,No,No,No,No,38.7°C,68,Tick-Borne Disease
Cow,Jersey,7.4,Female,492.9,Diarrhea,Fever,Appetite_Loss,Nasal_Discharge,9,Yes,No,Yes,No,No,No,No,Yes,No,39.6°C,85,Bovine Viral Diarrhea
Dog,Bulldog,5.2,Female,7.2,Fever,Vomiting,Diarrhea,None,4,No,Yes,Yes,No,No,No,No,No,No,39.2°C,116,Salmonella Variant
Cow,Angus,3.5,Male,385.9,Dehydration,Vomiting,Diarrhea,None,10,No,Yes,Yes,No,No,No,No,No,No,38.5°C,72,Gastrointestinal Infection
Dog,Bulldog,9.2,Male,25.9,Hair_Loss,Skin_Lesions,Itching,None,2,No,No,No,No,No,No,Yes,No,No,38.2°C,96,Skin Infection
Cow,Mixed,8.7,Female,406.1,Fever,Labored_Breathing,Nasal_Discharge,Coughing,8,No,No,No,Yes,No,No,No,Yes,No,39.2°C,82,Bovine Respiratory Syncytial Virus
Cow,Friesian,4.4,Male,549.6,Fever,Weight_Loss,Lethargy,Coughing,3,No,No,No,Yes,No,No,No,No,No,39.1°C,66,Bovine Tuberculosis
Dog,Mixed,3.4,Female,32.0,Coughing,Lethargy,Nasal_Discharge,Eye_Discharge,2,No,No,No,Yes,No,No,No,Yes,Yes,38.9°C,106,Kennel Cough
Cow,Mixed,8.6,Male,492.1,Decreased_Milk,Fever,Swollen_Udder,Lethargy,1,No,No,No,No,No,No,No,No,No,39.8°C,84,Mastitis
Cow,Jersey,5.5,Female,397.1,Swollen_Udder,Decreased_Milk,Fever,None,4,No,No,No,No,No,No,No,No,No,40.1°C,78,Mastitis Variant
Dog,Bulldog,5.8,Female,38.9,Diarrhea,Vomiting,Lethargy,Appetite_Loss,2,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,120,Gastroenteritis
Dog,Poodle,8.1,Male,41.7,Lethargy,Appetite_Loss,Fever,Lameness,2,Yes,No,No,No,No,Yes,No,No,No,40.0°C,90,Lyme Disease
Dog,Bulldog,6.5,Male,29.7,Diarrhea,Vomiting,Appetite_Loss,Lethargy,5,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,135,Parvovirus
Dog,Bulldog,1.2,Male,47.5,Fever,Coughing,Nasal_Discharge,None,3,No,No,No,Yes,No,No,No,Yes,No,38.5°C,105,Kennel Cough Variant
Cow,Hereford,4.7,Male,442.3,Drooling,Coughing,Eye_Discharge,Nasal_Discharge,3,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,81,Respiratory Disease
Dog,Mixed,3.6,Female,16.9,Lethargy,Anemia,Lethargy,Fever,1,No,No,No,No,No,No,No,No,No,39.5°C,64,Tick-Borne Disease
Cow,Friesian,0.1,Female,396.9,Diarrhea,Lethargy,Dehydration,Fever,7,No,No,Yes,No,No,No,No,No,No,40.3°C,77,Salmonellosis
Cow,Hereford,0.1,Male,402.7,Weight_Loss,Fever,Coughing,Lethargy,2,No,No,No,Yes,No,No,No,No,No,39.0°C,74,Bovine Tuberculosis
Dog,Labrador,0.4,Male,32.6,Skin_Lesions,Coughing,Dehydration,Eye_Discharge,4,No,No,No,Yes,No,No,Yes,No,Yes,40.5°C,114,Canine Distemper
Cow,Friesian,3.2,Female,416.4,Nasal_Discharge,Coughing,Eye_Discharge,Fever,1,No,No,No,Yes,No,No,No,Yes,Yes,40.1°C,70,Bovine Respiratory Disease
Cow,Holstein,3.7,Male,671.1,Dehydration,Diarrhea,Weight_Loss,Vomiting,3,No,Yes,Yes,No,No,No,No,No,No,39.9°C,72,Gastrointestinal Infection
Dog,German Shepherd,2.8,Male,33.4,Lethargy,Diarrhea,Appetite_Loss,Vomiting,4,Yes,Yes,Yes,No,No,No,No,No,No,40.3°C,129,Parvovirus
Dog,German Shepherd,7.4,Female,46.3,Vomiting,Dehydration,Diarrhea,None,1,No,Yes,Yes,No,No,No,No,No,No,40.3°C,125,Canine Parvovirus Variant
Cow,Mixed,1.6,Male,347.8,Decreased_Milk,Fever,Swollen_Udder,None,3,No,No,No,No,No,No,No,No,No,39.5°C,99,Mastitis Variant
Cow,Holstein,6.1,Female,357.6,Fever,Anemia,Lethargy,None,5,No,No,No,No,No,No,No,No,No,38.8°C,66,Tick-Borne Disease
Cow,Mixed,5.6,Female,415.0,Diarrhea,Decreased_Milk,Weight_Loss,Lethargy,2,No,No,Yes,No,Yes,No,No,No,No,39.2°C,52,Johnes Disease
Dog,Labrador,1.8,Female,34.9,Lethargy,Fever,Lameness,Appetite_Loss,1,Yes,No,No,No,No,Yes,No,No,No,39.1°C,111,Tick-Borne Disease
Dog,Poodle,12.3,Male,24.6,Lethargy,Appetite_Loss,Weight_Loss,Diarrhea,3,Yes,No,Yes,No,Yes,No,No,No,No,37.8°C,91,Parasitic Infection
Dog,Bulldog,0.1,Female,22.7,Appetite_Loss,Lethargy,Fever,Jaundice,8,Yes,No,No,No,No,No,No,No,No,40.8°C,109,Canine Leptospirosis
Dog,Mixed,6.3,Male,47.5,Lethargy,Appetite_Loss,Lameness,Fever,1,Yes,No,No,No,No,Yes,No,No,No,39.5°C,110,Tick-Borne Disease
Dog,Bulldog,2.7,Male,26.3,Appetite_Loss,Lethargy,Vomiting,Diarrhea,4,Yes,Yes,Yes,No,No,No,No,No,No,40.0°C,126,Parvovirus
Cow,Friesian,0.1,Male,448.8,Diarrhea,Swollen_Udder,Lethargy,Fever,1,No,No,Yes,No,No,No,No,No,No,38.7°C,61,Bovine Coccidiosis
Dog,Mixed,6.9,Male,50.8,Nasal_Discharge,Eye_Discharge,Weight_Loss,Skin_Lesions,1,No,No,No,No,No,No,Yes,Yes,Yes,39.8°C,128,Canine Distemper
Cow,Mixed,0.1,Female,441.7,Fever,Lameness,Weight_Loss,Drooling,1,No,No,No,No,No,Yes,No,No,No,39.4°C,80,Foot and Mouth Disease
Cow,Holstein,10.1,Male,450.7,Weight_Loss,Lethargy,Coughing,Fever,1,No,No,No,Yes,No,No,No,No,No,39.6°C,65,Bovine Tuberculosis
Dog,Labrador,5.0,Male,52.8,Nasal_Discharge,Coughing,Eye_Discharge,Lethargy,1,No,No,No,Yes,No,No,No,Yes,Yes,39.2°C,98,Kennel Cough
Dog,Labrador,3.0,Male,31.9,Lethargy,Swollen_Udder,Lameness,Appetite_Loss,1,Yes,No,No,No,No,Yes,No,No,No,39.3°C,98,Lyme Disease
Cow,Jersey,7.6,Male,628.7,Eye_Discharge,Coughing,Fever,Nasal_Discharge,2,No,No,No,Yes,No,No,No,Yes,Yes,40.8°C,76,Bovine Respiratory Disease
Cow,Mixed,0.9,Male,577.8,Lethargy,Decreased_Milk,Diarrhea,Weight_Loss,4,No,No,Yes,No,No,No,No,No,No,38.9°C,61,Parasitic Infection
Dog,German Shepherd,6.5,Female,24.7,Appetite_Loss,Fever,Vomiting,Jaundice,2,Yes,Yes,No,No,No,No,No,No,No,40.0°C,127,Canine Leptospirosis
Dog,Poodle,5.7,Male,29.1,Nasal_Discharge,Fever,Vomiting,Lethargy,1,No,Yes,No,No,No,No,No,Yes,No,39.8°C,99,Canine Hepatitis
Cow,Jersey,3.3,Female,305.9,Nasal_Discharge,Labored_Breathing,Fever,Coughing,8,No,No,No,Yes,No,No,No,Yes,No,39.9°C,75,Bovine Respiratory Syncytial Virus
Cow,Holstein,8.2,Male,309.8,Fever,Lethargy,Diarrhea,Dehydration,4,No,No,Yes,No,No,No,No,No,No,39.4°C,80,Salmonellosis
Cow,Jersey,3.3,Female,445.5,Diarrhea,Decreased_Milk,Lethargy,Weight_Loss,3,No,No,Yes,No,No,No,No,No,No,38.5°C,68,Parasitic Infection
Dog,Poodle,5.9,Female,15.2,Appetite_Loss,Lethargy,Diarrhea,Weight_Loss,5,Yes,No,Yes,No,No,No,No,No,No,38.0°C,104,Parasitic Infection
Cow,Friesian,3.3,Female,356.0,Weight_Loss,Decreased_Milk,Lethargy,Diarrhea,6,No,No,Yes,No,No,No,No,No,No,39.5°C,50,Johnes Disease
Dog,German Shepherd,10.1,Female,29.3,Lethargy,Diarrhea,Fever,Weight_Loss,3,No,No,Yes,No,No,No,No,No,No,39.0°C,99,Parasitic Infection
Cow,Jersey,0.9,Male,289.9,Nasal_Discharge,Appetite_Loss,Diarrhea,Fever,5,Yes,No,Yes,No,Yes,No,No,Yes,No,40.4°C,82,Bovine Viral Diarrhea
Cow,Hereford,3.0,Male,566.7,Coughing,Nasal_Discharge,Eye_Discharge,None,2,No,No,No,Yes,No,No,No,Yes,Yes,40.6°C,72,Respiratory Disease
Cow,Holstein,6.3,Male,275.7,Nasal_Discharge,Fever,Coughing,Eye_Discharge,4,No,No,No,Yes,No,No,No,Yes,Yes,40.5°C,70,Bovine Respiratory Disease
Cow,Mixed,5.3,Female,373.8,Fever,Appetite_Loss,Diarrhea,Nasal_Discharge,8,Yes,No,Yes,No,No,No,No,Yes,No,39.5°C,52,Bovine Viral Diarrhea
Cow,Jersey,4.6,Female,689.2,Fever,Diarrhea,Lethargy,Weight_Loss,3,No,No,Yes,No,No,No,No,No,No,38.7°C,63,Bovine Coccidiosis
Cow,Mixed,4.7,Female,534.7,Dehydration,Lethargy,Swollen_Udder,Decreased_Milk,1,No,No,No,No,No,No,No,No,No,39.9°C,69,Mastitis
Cow,Holstein,7.8,Female,697.4,Eye_Discharge,Nasal_Discharge,Coughing,None,1,No,No,No,Yes,No,No,No,Yes,Yes,38.8°C,81,Respiratory Disease
Dog,Labrador,0.6,Male,28.0,Fever,Lameness,Lethargy,Appetite_Loss,7,Yes,No,No,No,No,Yes,No,No,No,40.1°C,96,Lyme Disease
Cow,Holstein,1.3,Female,237.1,Vomiting,Dehydration,Diarrhea,None,12,No,Yes,Yes,No,No,No,No,No,No,39.0°C,53,Gastrointestinal Infection
Cow,Mixed,7.1,Female,415.8,Diarrhea,Weight_Loss,Fever,Lethargy,2,No,No,Yes,No,No,No,No,No,No,39.1°C,55,Bovine Coccidiosis
Dog,Mixed,4.5,Male,36.2,Diarrhea,Vomiting,Lethargy,Appetite_Loss,1,Yes,Yes,Yes,No,No,No,No,No,No,40.6°C,116,Parvovirus
Cow,Holstein,3.3,Male,555.8,Fever,Nasal_Discharge,Coughing,Labored_Breathing,5,No,No,No,Yes,No,No,No,Yes,No,39.6°C,86,Bovine Respiratory Syncytial Virus
Dog,Beagle,6.5,Male,14.1,Appetite_Loss,Vomiting,Diarrhea,Lethargy,6,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,116,Gastroenteritis
Dog,Beagle,6.6,Male,17.5,Swelling,Lameness,Lethargy,Pain,1,No,No,No,No,No,Yes,No,No,No,38.4°C,92,Arthritis
Cow,Friesian,2.0,Male,375.9,Fever,Lethargy,Weight_Loss,Anemia,8,No,No,No,No,No,No,No,No,No,39.2°C,63,Tick-Borne Disease
Cow,Mixed,1.2,Male,408.7,Drooling,Lameness,Swelling,Weight_Loss,4,No,No,No,No,No,Yes,No,No,No,40.8°C,66,Foot and Mouth Disease
Dog,Bulldog,7.1,Female,15.4,Eye_Discharge,Coughing,Nasal_Discharge,Lethargy,4,No,No,No,Yes,No,No,No,Yes,Yes,39.6°C,106,Kennel Cough
Cow,Hereford,4.1,Female,331.0,Nasal_Discharge,Fever,Coughing,Labored_Breathing,2,No,No,No,Yes,No,No,No,Yes,No,39.7°C,60,Bovine Respiratory Syncytial Virus
Dog,German Shepherd,0.3,Female,30.7,Vomiting,Lethargy,Diarrhea,Appetite_Loss,4,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,107,Gastroenteritis
Dog,Beagle,4.3,Male,3.6,Coughing,Eye_Discharge,Skin_Lesions,Nasal_Discharge,2,No,No,No,Yes,No,No,Yes,Yes,Yes,40.7°C,121,Canine Distemper
Cow,Holstein,5.0,Male,482.3,Lethargy,Weight_Loss,Diarrhea,Dehydration,4,No,No,Yes,No,No,No,No,No,No,39.1°C,70,Johnes Disease
Dog,Poodle,7.3,Female,9.8,Lethargy,Vomiting,Jaundice,Appetite_Loss,3,Yes,Yes,No,No,No,No,No,No,No,40.5°C,100,Canine Leptospirosis
Dog,Bulldog,8.7,Male,21.3,Diarrhea,Vomiting,Appetite_Loss,Swelling,2,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,116,Parvovirus
Dog,Poodle,11.6,Female,26.4,Diarrhea,Weight_Loss,Appetite_Loss,None,1,Yes,No,Yes,No,No,No,No,No,No,39.0°C,104,Parasitic Gastroenteritis
Cow,Friesian,5.0,Male,351.2,Fever,Nasal_Discharge,Coughing,Labored_Breathing,4,No,No,No,Yes,No,No,No,Yes,No,39.7°C,82,Bovine Respiratory Syncytial Virus
Dog,Beagle,1.2,Male,18.5,Diarrhea,Appetite_Loss,Lethargy,Weight_Loss,2,Yes,No,Yes,No,No,No,No,No,No,38.6°C,97,Parasitic Infection
Dog,German Shepherd,2.7,Female,26.1,Appetite_Loss,Vomiting,Lethargy,Fever,1,Yes,Yes,No,No,No,No,No,No,No,40.0°C,116,Canine Leptospirosis
Cow,Jersey,3.7,Male,341.8,Fever,Lethargy,Diarrhea,Weight_Loss,3,No,No,Yes,No,No,No,No,No,No,39.0°C,61,Bovine Coccidiosis
Dog,German Shepherd,6.9,Male,18.6,Diarrhea,Fever,Vomiting,None,2,No,Yes,Yes,No,No,No,No,No,No,39.2°C,117,Salmonella Variant
Cow,Friesian,6.8,Male,340.1,Weight_Loss,Lethargy,Diarrhea,Fever,1,No,No,Yes,No,No,No,No,No,No,39.1°C,69,Bovine Coccidiosis
Dog,Bulldog,7.4,Male,33.4,Weight_Loss,Skin_Lesions,Coughing,Eye_Discharge,6,No,No,No,Yes,No,No,Yes,No,Yes,39.5°C,117,Canine Distemper
Cow,Hereford,0.1,Female,522.7,Lethargy,Diarrhea,Weight_Loss,Decreased_Milk,1,No,No,Yes,No,No,No,No,No,No,38.8°C,73,Parasitic Infection
Dog,Labrador,8.8,Male,31.6,Appetite_Loss,Diarrhea,Weight_Loss,None,1,Yes,No,Yes,No,No,No,No,No,No,38.6°C,91,Parasitic Gastroenteritis
Cow,Friesian,2.1,Male,422.2,Weight_Loss,Fever,Drooling,Lameness,2,No,No,No,No,No,Yes,No,No,No,39.5°C,77,Foot and Mouth Disease
Cow,Hereford,4.1,Female,332.8,Fever,Decreased_Milk,Swollen_Udder,None,1,No,No,No,No,No,No,No,No,No,39.8°C,69,Mastitis Variant
Dog,Mixed,1.5,Female,32.6,Itching,Skin_Lesions,Hair_Loss,None,2,No,No,No,No,No,No,Yes,No,No,39.3°C,107,Skin Infection
Cow,Hereford,4.0,Female,354.7,Fever,Lethargy,Anemia,None,2,No,No,No,No,No,No,No,No,No,39.7°C,59,Tick-Borne Disease
Cow,Jersey,6.0,Female,446.2,Eye_Discharge,Fever,Coughing,Nasal_Discharge,1,No,No,No,Yes,No,No,No,Yes,Yes,39.9°C,81,Bovine Respiratory Disease
Cow,Angus,2.7,Female,463.1,Fever,Nasal_Discharge,Coughing,Eye_Discharge,2,No,No,No,Yes,Yes,No,No,Yes,Yes,39.8°C,98,Bovine Respiratory Disease
Dog,Beagle,6.0,Male,49.6,Fever,Swelling,Lethargy,Pain,1,No,No,No,No,No,No,No,No,No,37.5°C,84,Arthritis
Dog,Poodle,5.5,Female,37.5,Appetite_Loss,Weight_Loss,Diarrhea,None,2,Yes,No,Yes,No,No,No,No,No,No,39.5°C,100,Parasitic Gastroenteritis
Dog,Labrador,7.3,Male,33.9,Appetite_Loss,Lethargy,Weight_Loss,Diarrhea,5,Yes,No,Yes,No,No,No,No,No,No,39.0°C,94,Parasitic Infection
Cow,Jersey,2.2,Female,396.1,Diarrhea,Nasal_Discharge,Fever,Appetite_Loss,6,Yes,No,Yes,No,No,No,No,Yes,No,39.9°C,73,Bovine Viral Diarrhea
Dog,Mixed,4.2,Male,32.6,Itching,Skin_Lesions,Hair_Loss,None,1,No,No,No,No,No,No,Yes,No,No,38.4°C,100,Skin Infection
Dog,Poodle,6.1,Female,20.5,Fever,Vomiting,Diarrhea,None,2,No,Yes,Yes,No,No,No,No,No,No,39.5°C,117,Salmonella Variant
Dog,Mixed,7.6,Female,17.9,Vomiting,Lethargy,Jaundice,Fever,2,No,Yes,No,No,No,No,No,No,No,39.9°C,138,Canine Leptospirosis
Dog,Poodle,6.4,Female,36.2,Appetite_Loss,Fever,Lethargy,Lameness,2,Yes,No,No,No,No,Yes,No,No,No,39.5°C,103,Tick-Borne Disease
Cow,Jersey,1.8,Male,440.3,Drooling,Lameness,Fever,Fever,2,No,No,No,No,No,Yes,No,No,No,40.3°C,81,Foot and Mouth Disease
Cow,Jersey,4.9,Female,375.7,Fever,Decreased_Milk,Swollen_Udder,None,8,No,No,No,No,No,No,No,No,No,40.0°C,74,Mastitis Variant
Cow,Friesian,1.3,Female,475.9,Nasal_Discharge,Fever,Coughing,Labored_Breathing,2,No,No,No,Yes,Yes,No,No,Yes,No,39.9°C,75,Bovine Respiratory Syncytial Virus
Cow,Friesian,0.1,Female,564.3,Coughing,Nasal_Discharge,Fever,Labored_Breathing,1,No,No,No,Yes,No,No,No,Yes,No,39.4°C,75,Bovine Respiratory Syncytial Virus
Dog,Bulldog,7.8,Male,31.9,Appetite_Loss,Drooling,Weight_Loss,Diarrhea,3,Yes,No,Yes,No,No,No,No,No,No,38.6°C,118,Parasitic Gastroenteritis
Dog,Bulldog,4.1,Male,35.3,Diarrhea,Appetite_Loss,Weight_Loss,None,4,Yes,No,Yes,No,No,No,No,No,No,39.4°C,106,Parasitic Gastroenteritis
Cow,Jersey,8.0,Female,670.9,Lethargy,Weight_Loss,Coughing,Fever,1,No,No,No,Yes,No,No,No,No,No,40.0°C,62,Bovine Tuberculosis
Dog,Labrador,6.3,Male,35.1,Diarrhea,Appetite_Loss,Lethargy,Weight_Loss,2,Yes,No,Yes,No,No,No,No,No,No,38.1°C,100,Parasitic Infection
Dog,Labrador,4.0,Female,37.4,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Coughing,1,No,No,No,Yes,No,No,Yes,Yes,Yes,39.1°C,113,Canine Distemper
Cow,Jersey,0.1,Female,353.5,Fever,Weight_Loss,Drooling,Lameness,2,No,No,No,No,No,Yes,No,No,No,41.2°C,82,Foot and Mouth Disease
Cow,Mixed,2.8,Male,542.8,Labored_Breathing,Nasal_Discharge,Fever,Fever,2,No,No,No,No,No,No,No,Yes,No,39.8°C,82,Bovine Respiratory Syncytial Virus
Cow,Holstein,10.9,Female,348.4,Nasal_Discharge,Coughing,Fever,Labored_Breathing,1,No,No,No,Yes,No,No,No,Yes,No,39.1°C,83,Bovine Respiratory Syncytial Virus
Dog,Labrador,4.5,Female,29.8,Vomiting,Nasal_Discharge,Fever,Lethargy,6,No,Yes,No,No,No,No,No,Yes,No,40.0°C,97,Canine Hepatitis
