Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Cow,Angus,2.2,Male,568.4,Anorexia,Coughing,Dehydration,Labored Breathing,8 days,No,No,No,Yes,Yes,No,No,No,No,39.6°C,59.0,Respiratory Disease
Dog,Labrador Retriever,6.71,Female,16.05,Fever,Diarrhea,Nasal Discharge,Dehydration,13 days,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,40.2°C,74.01,Canine Distemper
Cow,Holstein,4.02,Female,600.99,Reduced Appetite,Anorexia,Diarrhea,Labored Breathing,1 days,Yes,Yes,No,No,No,No,No,No,No,38.7°C,65.34,Mastitis
Cow,Hereford,6.49,Female,496.09,Reduced Appetite,Vomiting,Fever,Dehydration,10 days,Yes,No,No,No,No,No,No,No,No,39.8°C,60.66,Mastitis
Cow,Gir,5.84,Female,484.43,Diarrhea,Eye Discharge,Dehydration,Nasal Discharge,14 days,No,No,No,Yes,Yes,No,No,Yes,Yes,39.1°C,66.12,Respiratory Disease
Dog,Dachshund,0.4,Male,14.0,Diarrhea,Fever,Fever,Dehydration,4 weeks,Yes,Yes,Yes,Yes,No,No,No,No,No,39.2°C,136.0,Parvovirus
Cow,Ayrshire,8.46,Female,553.55,Skin Lesions,Diarrhea,Weight Loss,Dehydration,11 days,Yes,No,No,No,No,No,No,No,No,38.6°C,61.28,Parasitic Infection
Cow,Guernsey,10.57,Male,126.44,Fever,Weakness,Diarrhea,Dehydration,13 days,Yes,No,Yes,Yes,No,Yes,,,,38.07,88.97,Salmonellosis
Dog,Akita,0.8,Female,5.3,Coughing,Vomiting,Fever,Eye Discharge,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,148.0,Parvovirus
Cow,Ayrshire,7.5,Female,674.8,Fever,Fever,Eye Discharge,Rumen Issues,12 days,Yes,No,No,No,No,No,Yes,No,No,39.7°C,48.0,Foot and Mouth Disease
Dog,Labrador Retriever,8.55,Female,19.36,Dehydration,Weight Loss,Vomiting,Diarrhea,4 days,Yes,No,Yes,No,Yes,No,No,Yes,No,39.0°C,124.91,Pancreatitis
Dog,Siberian Husky,1.9,Male,26.29,Labored Breathing,Fever,Lameness,Diarrhea,3 days,No,No,No,Yes,Yes,No,No,No,Yes,39.0°C,104.78,Kennel Cough
Dog,Yorkshire Terrier,8.82,Male,36.94,Diarrhea,Lethargy,Vomiting,Weakness,2 days,Yes,Yes,No,No,No,Yes,No,No,No,38.8°C,66.96,Gastroenteritis
Dog,German Shepherd,0.5,Female,5.54,Labored Breathing,Lameness,Vomiting,Lethargy,4 days,Yes,Yes,Yes,No,No,No,No,No,No,40.2°C,141.11,Parvovirus
Cow,Dexter,4.6,Female,585.0,Coughing,Fever,Eye Discharge,Vomiting,13 days,No,Yes,Yes,Yes,No,No,No,Yes,Yes,39.0°C,72.0,Bovine Viral Diarrhea
Cow,Limousin,4.25,Male,734.92,Labored Breathing,Skin Lesions,Anorexia,Fever,8 hours,No,No,Yes,No,No,No,No,No,No,40.0°C,46.17,Mastitis
Dog,Chihuahua,0.9,Male,5.1,Weakness,Nasal Discharge,Fever,Diarrhea,13 days,Yes,Yes,Yes,No,No,No,Yes,No,No,39.4°C,155.0,Parvovirus
Cow,Simmental,10.46,Female,568.29,Labored Breathing,Weakness,Anemia,Nasal Discharge,19 hours,No,No,Yes,No,Yes,No,No,No,No,38.7°C,64.26,Parasitic Infection
Cow,Guernsey,0.77,Female,508.48,Dehydration,Vomiting,Fever,Anorexia,6 days,Yes,No,No,No,No,Yes,No,No,No,39.5°C,110.96,Foot and Mouth Disease
Dog,Boxer,7.9,Male,8.76,Fever,Vomiting,Abdominal Pain,Jaundice,10 days,Yes,No,Yes,No,No,No,,,,40.29,101.59,Canine Hepatitis
Cow,Holstein,3.0,Male,668.3,Fever,Nasal Discharge,Vomiting,Diarrhea,5 days,No,No,Yes,No,No,No,No,Yes,No,40.2°C,74.0,Bovine Viral Diarrhea
Dog,Rottweiler,0.21,Female,5.38,Diarrhea,<missing>,Coughing,Nasal Discharge,4 days,No,Yes,No,No,No,No,No,No,No,40.0°C,158.45,Parvovirus
Cow,Holstein,9.82,Female,422.64,Dehydration,Weakness,Diarrhea,<missing>,6 days,Yes,Yes,No,Yes,No,No,,,,41.19,81.25,Salmonellosis
Cow,Angus,9.82,Female,582.5,Coughing,Dehydration,Rumen Issues,Labored Breathing,13 days,Yes,No,No,No,No,Yes,Yes,No,No,40.1°C,82.03,Foot and Mouth Disease
Cow,Angus,0.4,Male,646.3,Reduced Milk Production,Diarrhea,Bloody Feces,Loss Of Appetite,19 days,Yes,No,Yes,No,No,No,No,No,No,39.1°C,127.0,Bovine Coccidiosis
Dog,Corgi,4.57,Male,29.1,Labored Breathing,Eye Discharge,Weakness,Lameness,2 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.2°C,56.64,Kennel Cough
Cow,Guernsey,6.91,Female,659.24,Skin Lesions,Labored Breathing,Skin Lesions,Dehydration,7 days,No,No,No,No,No,No,Yes,Yes,No,40.5°C,59.14,Foot and Mouth Disease
Dog,Dachshund,8.95,Female,37.03,Fever,Lameness,Dehydration,<missing>,3 days,No,No,No,No,No,Yes,No,No,No,38.6°C,121.96,Lyme Disease
Cow,Dexter,3.0,Male,450.0,Coughing,Loss Of Appetite,Lethargy,Fever,5 days,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,39.3°C,79.0,Bovine Viral Diarrhea
Dog,Beagle,6.3,Female,21.5,Fever,Diarrhea,Dehydration,Weakness,15 days,Yes,Yes,Yes,No,No,Yes,,,,40.2,98.0,Salmonellosis
Dog,German Shepherd,0.81,Female,32.59,Fever,Nasal Discharge,Labored Breathing,Eye Discharge,6 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,140.82,Parvovirus
Cow,Charolais,7.48,Male,558.65,Eye Discharge,Dehydration,Lameness,Skin Lesions,5 days,Yes,No,No,No,Yes,No,No,Yes,No,39.2°C,79.85,Respiratory Disease
Cow,Shorthorn,7.6,Female,540.2,Labored Breathing,Diarrhea,Respiratory Signs,Diarrhea,23 hours,Yes,No,Yes,No,No,No,No,No,No,40.7°C,51.0,Bovine Viral Diarrhea
Cow,Simmental,5.4,Male,614.4,Vomiting,Lameness,Weakness,Anorexia,8 weeks,Yes,No,Yes,No,No,No,No,No,No,38.5°C,72.0,Parasitic Infection
Cow,Hereford,7.27,Male,552.08,Diarrhea,Dehydration,Lethargy,Appetite Loss,6 days,Yes,Yes,No,No,Yes,No,No,Yes,No,39.3°C,90.58,Bovine Johne's Disease
Cow,Angus,8.0,Male,580.0,Coughing,Labored Breathing,Lethargy,Nasal Discharge,5 days,Yes,No,No,Yes,No,Yes,No,No,Yes,40.0°C,83.0,Bovine Respiratory Disease
Dog,Poodle,0.65,Male,16.78,Fever,Vomiting,Skin Lesions,Vomiting,4 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,146.4,Parvovirus
Cow,Holstein,3.3,Male,243.1,Weight Loss,Diarrhea,Weakness,Poor Appetite,2 days,No,Yes,No,No,No,No,,,,38.3,75.0,Johnes Disease
Cow,Simmental,4.72,Female,487.11,Anemia,Dehydration,Eye Discharge,Weakness,3 days,Yes,No,No,No,No,No,No,No,No,39.0°C,82.85,Parasitic Infection
Dog,Golden Retriever,0.88,Male,34.42,Diarrhea,Labored Breathing,Anorexia,Fever,1 days,Yes,Yes,No,No,No,No,No,No,No,39.4°C,140.21,Parvovirus
Cow,Limousin,9.36,Male,713.4,Diarrhea,Vomiting,<missing>,Diarrhea,21 hours,No,No,Yes,Yes,No,Yes,No,No,No,39.3°C,81.85,Bovine Viral Diarrhea
Cow,Ayrshire,4.6,Male,529.81,<missing>,Nasal Discharge,Skin Lesions,Dehydration,7 days,Yes,No,No,Yes,No,No,No,Yes,No,39.0°C,67.38,Respiratory Disease
Dog,Akita,10.4,Female,27.1,Pale Gums,Lethargy,Swollen Lymph Nodes,Vomiting,14 days,Yes,Yes,No,No,No,Yes,No,No,No,39.6°C,106.0,Tick-Borne Disease
Cow,Simmental,7.0,Female,650.0,Coughing,Loss Of Appetite,Lethargy,Fever,5 days,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,39.3°C,75.0,Bovine Tuberculosis
Dog,German Shepherd,3.94,Male,5.78,Vomiting,Weakness,Labored Breathing,Vomiting,11 days,Yes,No,No,No,No,No,No,Yes,Yes,39.3°C,79.48,Canine Distemper
Dog,Rottweiler,2.2,Male,69.9,Fever,Anorexia,Labored Breathing,Diarrhea,5 days,No,No,No,Yes,No,No,No,No,Yes,38.8°C,68.0,Kennel Cough
Dog,Rottweiler,7.1,Male,58.1,Weakness,Coughing,Labored Breathing,Eye Discharge,4 weeks,No,No,No,No,Yes,No,No,Yes,No,39.9°C,86.0,Canine Distemper
Dog,Corgi,2.03,Male,61.53,<missing>,Diarrhea,Skin Lesions,Anorexia,5 days,Yes,No,Yes,No,No,No,No,No,No,38.9°C,79.28,Gastroenteritis
Cow,Aberdeen Angus,11.4,Male,682.7,Lameness,Dehydration,Labored Breathing,Diarrhea,5 days,Yes,No,No,No,No,Yes,No,No,No,39.4°C,83.0,Foot and Mouth Disease
Cow,Limousin,0.8,Female,417.5,Loss Of Appetite,Weakness,Reduced Milk Production,Bloody Feces,18 days,Yes,No,Yes,No,No,No,No,No,No,39.4°C,106.0,Bovine Coccidiosis
Cow,Gir,3.7,Male,345.0,Fever,Diarrhea,Dehydration,Weakness,3 days,No,No,No,No,Yes,No,,,,40.9,112.0,Salmonellosis
Dog,Akita,7.4,Female,36.2,Lameness,Coughing,Labored Breathing,Lethargy,12 days,No,Yes,Yes,No,No,No,No,No,No,39.7°C,65.0,Gastroenteritis
Dog,Yorkshire Terrier,4.4,Male,4.4,Eye Discharge,Coughing,Vomiting,Lethargy,1 days,No,Yes,Yes,No,No,No,No,Yes,No,39.1°C,91.0,Gastroenteritis
Cow,Holstein,4.0,Female,580.0,Appetite Loss,Diarrhea,Lethargy,Decreased Milk Yield,7 days,Yes,No,Yes,No,No,No,No,No,No,39.4°C,82.0,Johne's Disease
Dog,Shih Tzu,10.6,Male,6.7,Diarrhea,Fever,Lethargy,Lameness,13 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.4°C,122.0,Gastroenteritis
Cow,Brown Swiss,4.35,Female,597.53,Lethargy,Fever,No,Decreased Milk Yield,8 days,Yes,No,No,No,No,No,No,No,No,39.6°C,68.79,Mastitis
Dog,Dalmatian,2.41,Female,75.84,Labored Breathing,Anorexia,Diarrhea,Fever,5 days,No,No,No,Yes,No,No,No,No,Yes,38.8°C,68.11,Kennel Cough
Dog,Pit Bull,3.8,Male,9.0,Eye_Discharge,Weakness,Coughing,Eye Discharge,3 days,No,No,No,Yes,No,No,No,No,Yes,38.3°C,81.0,Kennel Cough
Dog,Beagle,1.14,Male,23.23,Vomiting,Lameness,Nasal_Discharge,Coughing,12 days,No,No,No,Yes,Yes,No,No,No,Yes,40.0°C,72.84,Kennel Cough
Dog,Labrador Retriever,4.3,Female,27.0,Skin Lesions,Lameness,Vomiting,Diarrhea,3 days,Yes,Yes,Yes,Yes,No,No,No,No,Yes,39.6°C,110.0,Canine Distemper
Cow,Sahiwal,1.7,Male,70.9,Fever,Coughing,Labored Breathing,Nasal Discharge,10 days,No,Yes,Yes,Yes,No,No,,,,39.9,86.0,Bovine Respiratory Syncytial Virus
Cow,Brahman,5.92,Female,478.91,Eye Discharge,<missing>,Skin Lesions,Weakness,6 days,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,56.16,Foot and Mouth Disease
Dog,Cocker Spaniel,0.3,Male,15.1,Labored Breathing,Diarrhea,Coughing,Fever,3 days,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,125.0,Parvovirus
Dog,Chihuahua,3.0,Male,2.5,Sneezing,Eye Discharge,Labored Breathing,Lethargy,5 days,Yes,No,No,Yes,No,No,Yes,No,Yes,39.5°C,131.0,Allergic Rhinitis
Dog,Beagle,5.2,Male,10.5,Fever,Vomiting,Abdominal Pain,Jaundice,16 days,Yes,No,No,No,Yes,No,,,,39.4,115.0,Canine Hepatitis
Dog,Rottweiler,4.2,Male,30.2,Nasal_Discharge,Anorexia,Coughing,Labored Breathing,9 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.2°C,124.0,Canine Distemper
Cow,Limousin,3.2,Male,490.1,Diarrhea,Lameness,Coughing,Weakness,2 days,No,No,No,No,No,No,No,No,No,38.8°C,48.0,Parasitic Infection
Cow,Limousin,5.66,Female,712.02,<missing>,Labored Breathing,Nasal Discharge,Lameness,12 days,No,No,Yes,No,Yes,No,No,No,No,40.2°C,69.58,Bovine Viral Diarrhea
Dog,Golden Retriever,2.96,Female,26.28,Lameness,Nasal Discharge,Eye Discharge,Eye_Discharge,6 days,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,38.4°C,128.7,Kennel Cough
Cow,Shorthorn,9.4,Male,673.1,Coughing,Dehydration,Nasal Discharge,Anorexia,11 days,Yes,No,No,No,Yes,Yes,No,Yes,Yes,38.4°C,70.0,Respiratory Disease
Cow,Red Angus,1.8,Male,552.9,Vomiting,Coughing,Labored Breathing,Anorexia,9 days,No,No,No,Yes,No,No,No,Yes,No,39.3°C,67.0,Respiratory Disease
Dog,Yorkshire Terrier,1.5,Male,13.0,Ocular Discharge,Nasal Discharge,Fever,Reduced Appetite,11 days,Yes,No,No,Yes,No,No,No,Yes,Yes,39.7°C,99.0,Canine Influenza
Dog,Husky,10.95,Male,15.27,Eye Discharge,Labored Breathing,Vomiting,Dehydration,6 days,No,Yes,No,Yes,No,No,No,No,No,38.9°C,96.36,Gastroenteritis
Cow,Red Poll,9.93,Male,110.35,Coughing,Fever,Lethargy,Nasal Discharge,10 days,Yes,No,Yes,No,No,No,,,,41.3,84.45,Bovine Respiratory Disease
Cow,Ayrshire,4.5,Female,466.7,Anorexia,Vomiting,Diarrhea,Lameness,7 days,No,No,No,Yes,No,No,No,Yes,No,39.8°C,64.0,Respiratory Disease
Dog,Dalmatian,3.1,Female,25.3,Labored Breathing,Anorexia,Eye Discharge,Vomiting,4 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.9°C,121.0,Canine Distemper
Dog,German Shepherd,9.8,Male,8.6,Fever,Vomiting,Diarrhea,Jaundice,20 days,Yes,Yes,Yes,Yes,No,No,,,,39.1,89.0,Canine Leptospirosis
Cow,Charolais,9.43,Male,583.44,Labored Breathing,Skin Lesions,Weakness,Dehydration,2 days,No,No,No,Yes,No,No,Yes,No,No,39.2°C,53.82,Foot and Mouth Disease
Cow,Guernsey,7.9,Male,662.4,Nasal Discharge,Respiratory Signs,Skin Lesions,Diarrhea,6 days,No,No,Yes,No,Yes,No,No,No,Yes,39.5°C,66.0,Bovine Viral Diarrhea
Dog,Shih Tzu,5.42,Male,29.76,Loss Of Appetite,Lethargy,<missing>,Vomiting,4 days,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,39.1°C,123.99,Canine Leptospirosis
Cow,Simmental,10.4,Male,495.9,Anorexia,Eye Discharge,Labored Breathing,Nasal Discharge,3 days,No,No,No,Yes,Yes,Yes,No,No,No,40.2°C,61.0,Respiratory Disease
Cow,Holstein,0.68,Male,618.77,Labored Breathing,Weakness,Fever,Vomiting,9 days,No,No,No,Yes,Yes,No,No,Yes,No,39.3°C,123.28,Respiratory Disease
Dog,Golden Retriever,1.2,Female,34.1,Skin Lesions,Anorexia,Nasal Discharge,Nasal_Discharge,11 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,106.0,Canine Distemper
Dog,Labrador,0.89,Female,23.06,Coughing,Diarrhea,Weakness,Vomiting,8 days,Yes,Yes,Yes,Yes,No,No,No,No,No,41.1°C,165.58,Parvovirus
Dog,Rottweiler,6.86,Male,26.08,Skin Lesions,Fever,Coughing,Coughing,8 days,No,Yes,Yes,Yes,No,No,No,No,No,38.7°C,75.93,Canine Distemper
Dog,Golden Retriever,0.7,Female,22.8,Diarrhea,Vomiting,Lethargy,Eye Discharge,8 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,152.0,Gastroenteritis
Cow,Hereford,4.3,Female,539.5,Lameness,Diarrhea,Eye Discharge,Fever,12 days,No,No,No,Yes,Yes,No,No,Yes,No,39.9°C,83.0,Respiratory Disease
Cow,Hereford,8.1,Female,511.4,Diarrhea,Skin Lesions,Fever,Swollen Udder,11 days,Yes,No,No,No,No,No,No,No,No,40.6°C,66.0,Mastitis
Cow,Holstein,1.6,Female,605.8,Skin Lesions,Vomiting,Coughing,Weight Loss,12 days,Yes,No,Yes,No,No,No,No,No,No,38.7°C,68.0,Parasitic Infection
Dog,Beagle,0.52,Male,1.83,Labored Breathing,Nasal Discharge,Fever,Skin Lesions,23 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,153.99,Parvovirus
Cow,Sahiwal,4.19,Female,601.92,Lameness,<missing>,Diarrhea,Weakness,7 days,No,No,No,No,No,Yes,No,Yes,Yes,39.5°C,72.3,Bovine Viral Diarrhea
Dog,Doberman Pinscher,0.7,Female,17.6,Lameness,Labored Breathing,Eye Discharge,Fever,14 days,Yes,No,No,No,No,No,No,No,No,38.5°C,150.0,Lyme Disease
Dog,Cocker Spaniel,0.9,Male,34.5,Lameness,Dehydration,Eye Discharge,Skin Lesions,22 hours,Yes,No,Yes,No,No,No,No,No,No,38.7°C,150.0,Gastroenteritis
Cow,Aberdeen Angus,5.2,Male,521.7,Dehydration,Anemia,Weakness,Eye Discharge,3 days,Yes,No,No,No,No,No,No,No,No,39.0°C,80.0,Parasitic Infection
Dog,Pit Bull,9.5,Female,33.6,Labored Breathing,Nasal_Discharge,Lameness,Fever,9 days,No,No,No,Yes,No,No,No,Yes,No,39.2°C,100.0,Kennel Cough
Dog,Yorkshire Terrier,0.31,Female,22.65,Eye Discharge,<missing>,Diarrhea,Diarrhea,10 days,Yes,No,Yes,No,No,No,No,No,No,39.1°C,124.72,Parvovirus
Dog,Doberman Pinscher,5.37,Male,27.41,Anorexia,Nasal_Discharge,Dehydration,Coughing,2 weeks,Yes,No,No,Yes,Yes,No,No,Yes,No,38.4°C,123.25,Kennel Cough
Cow,Guernsey,6.6,Female,450.6,Lameness,Fever,Skin Lesions,Eye Discharge,8 days,No,No,No,No,No,Yes,Yes,No,No,40.1°C,48.0,Foot and Mouth Disease
Dog,Labrador,9.89,Male,30.65,Swollen Lymph Nodes,Lameness,Jaundice,Lethargy,11 days,No,No,No,No,No,Yes,No,No,No,40.0°C,91.02,Tick-Borne Disease
Cow,Brown Swiss,3.76,Male,390.59,Fever,Labored Breathing,Weakness,Lameness,10 days,Yes,No,Yes,No,No,Yes,Yes,No,No,39.1°C,59.62,Foot and Mouth Disease
Cow,Angus,0.76,Male,511.64,Coughing,Anorexia,Coughing,Nasal Discharge,11 days,No,No,No,Yes,Yes,No,No,Yes,No,39.5°C,112.46,Respiratory Disease
Dog,Pit Bull,4.23,Female,24.89,Weakness,Diarrhea,Skin Lesions,Fever,1 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,69.87,Kennel Cough
Dog,Border Collie,5.4,Female,17.5,Stiffness,Lethargy,Change In Gait,Reluctance To Play,14 days,Yes,No,No,No,No,Yes,No,No,No,38.7°C,114.0,Arthritis
Cow,Hereford,3.0,Female,570.0,Lethargy,Diarrhea,Appetite Loss,Dehydration,6 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,80.0,Bovine Viral Diarrhea
Dog,Golden Retriever,3.17,Female,14.65,Skin Lesions,Dehydration,Nasal_Discharge,Lameness,6 hours,No,No,Yes,No,Yes,No,No,No,Yes,40.8°C,83.23,Canine Distemper
Dog,Husky,4.97,Male,31.4,Skin Lesions,Diarrhea,Lethargy,Vomiting,4 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,106.27,Gastroenteritis
Cow,Shorthorn,3.28,Female,652.04,Vomiting,Coughing,Dehydration,Anorexia,6 weeks,Yes,No,No,No,No,No,No,No,No,39.5°C,79.67,Mastitis
Dog,Border Collie,0.57,Female,9.08,Labored Breathing,Weakness,Eye Discharge,Coughing,2 days,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,172.1,Parvovirus
Dog,Bulldog,3.4,Female,13.1,Weakness,Nasal_Discharge,Nasal Discharge,Skin Lesions,8 days,No,No,No,Yes,No,No,No,Yes,No,39.0°C,104.0,Kennel Cough
Dog,Dachshund,4.12,Male,1.48,Weakness,Diarrhea,Eye Discharge,Fever,11 days,No,No,No,No,No,Yes,No,No,No,38.4°C,81.78,Lyme Disease
Cow,Guernsey,1.6,Male,603.3,Dehydration,Lameness,Coughing,Weakness,9 hours,No,No,Yes,No,No,No,No,No,No,38.6°C,55.0,Parasitic Infection
Dog,Cocker Spaniel,0.43,Male,25.14,Diarrhea,Nasal Discharge,Vomiting,Lethargy,4 days,Yes,No,Yes,No,No,No,No,No,No,41.3°C,150.08,Parvovirus
Cow,Gir,7.61,Female,531.68,Nasal Discharge,Reduced Appetite,Diarrhea,Skin Lesions,3 days,Yes,No,No,No,No,No,No,No,No,39.5°C,80.93,Mastitis
Cow,Limousin,5.4,Male,676.1,Labored Breathing,Diarrhea,Fever,Dehydration,4 days,Yes,No,No,No,No,Yes,Yes,No,No,39.9°C,63.0,Foot and Mouth Disease
Dog,Shih Tzu,5.21,Male,20.86,Nasal Discharge,Weakness,<missing>,Anorexia,14 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,40.2°C,121.91,Canine Distemper
Dog,Siberian Husky,6.7,Female,21.93,Diarrhea,Vomiting,Fever,Jaundice,17 days,Yes,Yes,No,No,No,No,,,,35.78,84.87,Canine Leptospirosis
Cow,Charolais,1.42,Female,687.57,Dehydration,Weakness,Loss Of Appetite,Bloody Feces,12 days,Yes,No,Yes,No,No,No,No,No,No,39.7°C,72.18,Bovine Coccidiosis
Cow,Guernsey,4.38,Female,428.57,Eye Discharge,Diarrhea,Nasal Discharge,Skin Lesions,10 days,Yes,No,No,No,No,No,No,No,No,40.1°C,78.62,Mastitis
Cow,Limousin,7.3,Male,627.4,Swollen Udder,Coughing,Fever,Labored Breathing,6 days,Yes,No,No,No,No,No,No,No,No,40.8°C,64.0,Mastitis
Cow,Gir,9.05,Male,86.79,Dehydration,<missing>,Fever,Diarrhea,7 days,Yes,No,Yes,No,No,No,,,,36.88,77.34,Salmonellosis
Cow,Limousin,1.01,Female,324.39,Weakness,Dehydration,Fever,Diarrhea,6 days,Yes,Yes,Yes,Yes,No,No,,,,43.42,93.12,Salmonellosis
Dog,Shih Tzu,2.6,Female,23.57,Eye Discharge,Fever,Skin Lesions,Anorexia,3 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,116.21,Lyme Disease
Cow,Limousin,2.95,Female,446.57,Loss Of Appetite,Fever,Coughing,Lethargy,5 days,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,39.3°C,81.34,Bovine Viral Diarrhea
Dog,Akita,6.5,Female,20.0,Diarrhea,Nasal Discharge,Eye Discharge,Skin Lesions,10 days,Yes,No,No,Yes,No,No,No,Yes,No,38.6°C,78.0,Kennel Cough
Cow,Hereford,7.74,Female,483.18,Nasal Discharge,Coughing,Fever,<missing>,8 days,No,Yes,Yes,No,No,No,,,,36.97,89.99,Bovine Respiratory Syncytial Virus
Cow,Jersey,1.05,Female,633.31,Anorexia,Vomiting,Coughing,Nasal Discharge,6 weeks,No,No,Yes,No,No,No,No,No,No,38.8°C,82.98,Parasitic Infection
Cow,Jersey,0.6,Female,433.7,Skin Lesions,Lameness,Vomiting,Coughing,6 days,No,No,No,No,No,No,No,No,No,39.5°C,102.0,Parasitic Infection
Cow,Belted Galloway,8.74,Male,516.92,Weakness,Diarrhea,Lameness,Weight Loss,1 weeks,Yes,No,Yes,No,No,No,No,No,Yes,38.7°C,67.64,Parasitic Infection
Dog,Yorkshire Terrier,1.0,Male,12.67,Jaundice,Vomiting,Diarrhea,Fever,18 days,Yes,Yes,No,No,No,No,,,,39.36,119.58,Canine Leptospirosis
Dog,Husky,7.1,Female,24.1,Lameness,Lameness,Labored Breathing,Anorexia,6 weeks,Yes,No,No,No,No,No,No,No,No,39.0°C,123.0,Lyme Disease
Cow,Jersey,0.53,Female,500.28,Anorexia,Vomiting,Labored Breathing,Coughing,10 days,No,No,Yes,No,No,No,No,No,No,38.3°C,142.99,Parasitic Infection
Dog,Golden Retriever,4.8,Male,28.66,Eye_Discharge,<missing>,Dehydration,Anorexia,13 days,No,No,No,Yes,Yes,No,No,Yes,No,39.1°C,87.02,Kennel Cough
Cow,Red Angus,5.85,Female,688.62,Lameness,Reduced Appetite,<missing>,Skin Lesions,14 days,Yes,No,No,No,No,No,No,No,No,39.4°C,55.85,Mastitis
Cow,Gir,6.1,Male,465.8,Fever,Coughing,Labored Breathing,Nasal Discharge,15 days,No,Yes,Yes,Yes,No,No,,,,39.8,83.0,Bovine Respiratory Syncytial Virus
Dog,Poodle,4.4,Male,8.0,Coughing,Labored Breathing,Weakness,Nasal_Discharge,11 days,Yes,No,No,No,Yes,No,No,Yes,No,39.0°C,102.0,Kennel Cough
Cow,Hereford,5.22,Male,214.9,Coughing,Labored Breathing,Nasal Discharge,Fever,16 days,No,No,No,No,No,No,,,,39.0,112.71,Bovine Respiratory Syncytial Virus
Dog,Husky,2.9,Male,27.3,Lameness,Weakness,Eye Discharge,Anorexia,14 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.1°C,104.0,Canine Distemper
Cow,Holstein,1.63,Female,559.57,Labored Breathing,Respiratory Signs,Vomiting,Fever,12 days,Yes,Yes,Yes,No,No,No,No,No,Yes,39.6°C,63.32,Bovine Viral Diarrhea
Cow,Brown Swiss,0.5,Female,533.4,Vomiting,Fever,Coughing,Dehydration,3 days,No,No,Yes,No,No,Yes,Yes,No,No,39.8°C,113.0,Foot and Mouth Disease
Dog,Boxer,7.1,Female,30.2,Lameness,Nasal Discharge,Vomiting,Lethargy,2 days,Yes,Yes,Yes,No,No,No,No,Yes,No,38.8°C,65.0,Gastroenteritis
Cow,Ayrshire,0.9,Male,546.1,Lameness,Skin Lesions,Lameness,Vomiting,1 days,Yes,No,No,No,No,No,Yes,No,No,39.9°C,112.0,Foot and Mouth Disease
Cow,Aberdeen Angus,4.37,Female,501.47,Fever,Dehydration,Diarrhea,Weakness,12 days,Yes,Yes,No,Yes,No,No,,,,35.98,95.55,Salmonellosis
Cow,Aberdeen Angus,9.62,Male,327.21,Fever,Lethargy,Nasal Discharge,Coughing,20 days,Yes,Yes,No,Yes,No,No,,,,41.76,100.28,Bovine Respiratory Disease
Dog,Pit Bull,10.0,Male,5.6,Fever,Nasal Discharge,Lameness,Coughing,5 days,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,38.4°C,116.0,Kennel Cough
Dog,Border Collie,9.7,Male,8.2,Diarrhea,Eye Discharge,Lameness,Fever,5 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,69.0,Lyme Disease
Dog,Yorkshire Terrier,5.4,Male,2.9,Coughing,Anorexia,Dehydration,Labored Breathing,12 days,No,No,No,No,No,Yes,No,No,No,38.2°C,112.0,Lyme Disease
Dog,Shih Tzu,0.42,Male,30.69,Lameness,Labored Breathing,Eye_Discharge,Skin Lesions,14 days,No,No,No,No,Yes,No,No,Yes,No,38.6°C,137.94,Kennel Cough
Dog,Pit Bull,10.27,Female,18.3,Lameness,<missing>,Labored Breathing,Weakness,14 days,No,No,No,No,No,Yes,No,No,No,38.8°C,94.28,Lyme Disease
